,text,sentiment
61,결혼이민비자 외국인 법률적 어려움 해결은하지만 A씨가 지적장애가 있다 보니 소득에 대한 부분을 증명하는 부분에서 어려움을 겪게 되었고 이 이러한 부분은 혼자 해결하기에는 어려움이 있기 때문에 도움을 받아 잘 해결하길 바랍니다안개꽃  일 전  결혼이민비자 외국인 법률적 어려움 해결은하지만 A씨가 지적장애가 있다 보니 소득에 대한 부분을 증명하는 부분에서 어려움을 겪게 되었고 이 이러한 부분은 혼자 해결하기에는 어려움이 있기 때문에 도움을 받아 잘 해결하길 바랍니다,sadness
62,IDOL CCO                                      때잉쯧하루 전  IDOL CCO                                       ,surprise
63, 정말 화가 날 정도로아무것도 떠오르지가 않악 ㆍㆍㆍ꼬꼼마 화났음 아이디어 생각안나 화가난다 스트레스 캐릭터 일러스트 손그림 귀여운 캐릭터 디자인 앵그리 characterdesign art angry cocomma illustration good idea 정말 화가 날 정도로아무것도 떠오르 달 전   정말 화가 날 정도로아무것도 떠오르지가 않악 ㆍㆍㆍ꼬꼼마 화났음 아이디어 생각안나 화가난다 스트레스 캐릭터 일러스트 손그림 귀여운 캐릭터 디자인 앵그리 characterdesign art angry cocomma illustration good idea ,anger
64,마사지건이 있지만 압이 세서 잘 쓰지 못하고  운동도 잘 못가고  어깨는 자꾸 뻣뻣하게 굳어가고요  집에서 필라샘이 알려주신 어깨돌리기 하곤 있는데  키로짜리 맨날 들고있으니 택도 없네요  셀프 부항 떠도 그때 뿐이고요  그냥 쉬면 나을거 같은데 백퍼 천퍼 나을 수 있는데  아 마사지건은 좋아요 아직 출산한지 오래되지 않아 저만 잘 못쓰는 것뿐 ,sadness
65,속아주니 웃겼겠다 모르고 웃어주니 더 그랬겠네 마지막까지 속이려 들다니 거짓말을 못하면 하지를 마세요 걸리지나 말던가 걸리면 사실대로 불던가 씨발 이도저도 아니고 사람 기분만 더 엿같이 만들어 난 떠볼땐 확실하지 않은 건 애초에 궁굼하지도 않았고 안건드림 내가 떠본다는 건 마지막 기회를 준다는 거 기회를 날린 건 너 안녕 사요나라 빠이 내 인생에서 영원히 아웃,anger
66,신나는  월의 첫 월요일 대표님과 함께하는 발라또 전체미팅과 최보람점장님의 저녁 강의까지 전산오픈 전 신규 고객님들 미팅 정신차리고보니 밤이네요 목표설정 제대로 하고 뿌셔보겠습니다,joy
67,강제집행 절차에 어려움이 있다면강제집행 절차에 어려움이 있다면 돈을 빌린 자에게 소송을 통해 돈을 돌려주라는 지급명령 선고를 받았음에도 불구하고 돈을 돌려줄 행동을 하지 않았을 시에는 강제집행 절차에 따라 받을 수 있습니다 여러 법무법인 심평 일 전  강제집행 절차에 어려움이 있다면강제집행 절차에 어려움이 있다면 돈을 빌린 자에게 소송을 통해 돈을 돌려주라는 지급명령 선고를 받았음에도 불구하고 돈을 돌려줄 행동을 하지 않았을 시에는 강제집행 절차에 따라 받을 수 있습니다 여러 ,sadness
68,   다니엘 콜 런던의 한 아파트에서 발견된 시신 한 구 신체 여섯 부위를 꿰매어 이어붙인 이 사건을 사람들은 이렇게 불렀다   이 시체의 손가락이 가리킨 곳은 이 사건을 담당하게 된 울프 형사의 집 울프 형사는 과거 법정에서 살인사건 무죄를 받은 죄인을 때려눕혀 강제로 정신병원에 입원한 이력이 있는 독특한 경력의 소유자 결국 무죄를 받은 이 죄인이 또다른 살인을 저지르면서 억울함을 벗게 되나 그로서 받은 상처와 충격은 또다시 도착한 편지에는 범인이 살인을 예고한 여섯명의 이름과 날짜가 밝혀지는데 마지막 인원이 바로 울프 형사라니 여섯 구의 꿰매어진 시신 그리고 살인 예고된 여섯명과의 관계가 하나 둘씩 밝혀지게 되면서 드러나는 이 사건의 진짜 동기는 바로 파우스트 살인 추리소설의 스포는 범죄이므로 여기까지 책의 시작부터 속도감과 몰입감이 엄청나던 가슴이 쓸데없이 두근대고 밝혀지는 인물들과의 관계에 긴장을 놓을 수 없던 여섯구를 꿰맨 시신부터 대담한 범인의 살인예고 까지 독특하고 기이한 구성으로 추리소설 매냐인 나에게 또다른 긴장과 카타르시스를 안겨준 책 추리소설 책소개에 이어서 뜬금없지만 두달만에 와이프와 걷기 마눌님 다리가 아직 덜 낫긴 했지만 그나마 걸을만 하다고 다정하게 손잡고 함께 걸었던 제법 센 바람의 쌀쌀함이 뺨을 스치는 이밤   ,joy
69,고양이 이동장 선택이 어렵다마음에 드는 제품 찾는 것이 매우 어렵다 크기가 마음에 들면 상하부 개폐가 아님 병원 방문이 주된 목적이기 때문에 매우 중요  상하부 개폐면 크기가 작음 출입문이 플라스틱인 것을 HELLO  일 전  고양이 이동장 선택이 어렵다마음에 드는 제품 찾는 것이 매우 어렵다 크기가 마음에 들면 상하부 개폐가 아님 병원 방문이 주된 목적이기 때문에 매우 중요  상하부 개폐면 크기가 작음 출입문이 플라스틱인 것을 ,sadness
70,가름마펌 당진머리잘하는곳 아우라s헤어샵 미남 남자펌스타일 아우라로오라 당진    평미용실 퀄리티  가름마펌 당진머리잘하는곳 아우라하루 전    가름마펌 당진머리잘하는곳 아우라s헤어샵 미남 남자펌스타일 아우라로오라 당진    평미용실 퀄리티   ,surprise
71,아침에 코인 관련 뉴스 보면서 들었던 생각을 누군가 청와대 국민청원에다 올렸다 근데 진짜 다 저런 심정으로 주식이며 코인에 뛰어든 사람 수두룩 할꺼다 아무리 계산기 두들겨봐도 내집마련은 정말 꿈 같은 얘기가 됐기 때문이다 이젠 뭐   억은 돈도 아니다,anger
72,불한당의 전혜진  보통 알탕조폭영화에서 선하고 도덕적이고 정의규현에 힘쓰는 그 본성상거대한악인 남성들과의 대립항으로 설정되는 여자캐릭터들에 비하면 존나 희귀케이스임 전혜진 걍 이기적이고 쳐못됫음  ,anger
73,방금 이대에서 김태동 봤어요   셀카까지 찍고 제가 사람들한테 밀려서 태동이랑 충돌이 좀 있었는데 손 잡으면서 태동이가 아 미안해요   괜찮으세요 이랬음요 아   설렘 실물 개대박 ,joy
74,여주    도cc    도 돌아버리는줄 연습을 열심히한 보람을 느끼지 못하는    도cc 나에게 아픔만을 안겨 주셧네 란딩후 연습장 안가 아놔 증말 너무 잔인한    도cc   년후에나 다시갈듯 라윤맘  년 전  여주    도cc    도 돌아버리는줄 연습을 열심히한 보람을 느끼지 못하는    도cc 나에게 아픔만을 안겨 주셧네 란딩후 연습장 안가 아놔 증말 너무 잔인한    도cc   년후에나 다시갈듯 ,anger
75,인스타차단해제 돌아버리는줄 항정살 대가 과천대가 과천맛집 과천삼겹살 삼겹살 명란소스 감칠맛인스타차단해제 돌아버리는줄 항정 년 전   인스타차단해제 돌아버리는줄 항정살 대가 과천대가 과천맛집 과천삼겹살 삼겹살 명란소스 감칠맛 ,anger
76, 너무예쁜마음이였네 지금다시보니깡시간빠르당 힝갑자기머리노래져서돌아왓대 예쁜마음 기특한내새끼 제자 보람추억 한때 선생님 무서웠음 그립군 너무예쁜마음이였네 지금다시보니깡  일 전   너무예쁜마음이였네 지금다시보니깡시간빠르당 힝갑자기머리노래져서돌아왓대 예쁜마음 기특한내새끼 제자 보람추억 한때 선생님 무서웠음 그립군 ,fear
77,당신이 날카로운 가시로 찌르는 듯한 말을 내뱉어도 괜찮습니다 그 말에 상처입지 않는 방법을 알았거든요 당신이 선인장처럼 상처를 주는 뾰족한 옷을 입었다해도 괜찮습니다 그 옷 너머 무엇이 있는지 알거든요 상처를 입기를 두려워하는 당신이기에 그만큼 속은 연한 당신을 알기 때문입니다 당신 속은 사실 따스함을 품고 있음을 알기 때문입니다 그러니 가시나무 그대여 미안해하지 말아요 당신만이 나의 포근한 집이니,sadness
78,     년  월   일 일요일드디어 해봤다 쭈꾸미낚시  서해바다 보령 대천 쭈꾸미 처음엔 어려움     년  월   일 일요일드디어  시간 전       년  월   일 일요일드디어 해봤다 쭈꾸미낚시  서해바다 보령 대천 쭈꾸미 처음엔 어려움 ,sadness
79,  와이프 생일이라고연차쓴 남편과 함께몇년만에 영화관람인지 영화관람 내생일 축하해 데이트 오문희  와이프 생일이라고연차쓴 남편과 분 전   와이프 생일이라고연차쓴 남편과 함께몇년만에 영화관람인지 영화관람 내생일 축하해 데이트 오문희 ,joy
80,미라클모닝챌린지기도수없이 많은 시간들이 늘 우리 편이 아니듯 돌이켜 보면 다 별일 아닐 것 같은 일상이 오늘은 덜 두려웠음 그래서 그 사람에게는 조금은 덜 자책하는 시간이 되길 불만과 잔소리만 들었던 시간들을 지나 재밌는 효스토리한달 전  미라클모닝챌린지기도수없이 많은 시간들이 늘 우리 편이 아니듯 돌이켜 보면 다 별일 아닐 것 같은 일상이 오늘은 덜 두려웠음 그래서 그 사람에게는 조금은 덜 자책하는 시간이 되길 불만과 잔소리만 들었던 시간들을 지나 재밌는 ,fear
81, 내새끼미워할수 없는 우리집 꼴통생일축하해앞으로도 누구보다 행복하고 건강하게 지내자생일축하해이제철좀들자 내새끼미워할수 없는 우리집  시간 전  내새끼미워할수 없는 우리집 꼴통생일축하해앞으로도 누구보다 행복하고 건강하게 지내자생일 축하해 이제철좀들자 ,joy
82,어서오세요 세상 어디에도 없는 감정식당입니다 우리 인간이 특히 두려워하는   가지 감정을 맛있게 요리해서 조금이라도 행복한 인생이라는 요리가 될 수 있게 해주는 불안하고 싶은 사람 두렵고 싶은 사람 우울하고 싶은 사람 어디있으랴 그래도 그런 감정은 내게 온다 매일 행복하진 않을테니 나를 힘들게 하는 감정들이 와도 내가 다르게 요리하면 맛있게 냠냠 할 수 있을지도 모르지,anger
83, 사랑해요가아니라 아픈건디요방금 백다운으로 머리 꽁 했는디요이와중에도 포토존 아몰랑 일단찍자친엄마맞음 너왜이렇게 웃기냐백다운 포착 표정부자 조치요별나다별나신발한짝 또어디갔니  넌울고 난웃고남의편미미 화났음괜찮아 단단해 괴짜가족육아일상   개월아기 딸맘아기랑카페 아기랑핫플 사랑해요가아니라  달 전   사랑해요가아니라 아픈건디요방금 백다운으로 머리 꽁 했는디요이와중에도포토존 아몰랑일단찍자친엄마맞음  너왜이렇게 웃기냐백다운 포착표정부자 조치요별나다별나신발한짝 또어디갔니  넌울고 난웃고남의편미미 화났음괜찮아 단단해  괴짜가족육아일상   개월아기 딸맘아기랑카페 아기랑핫플 ,anger
84,오늘은 콩쥐와 우리와 함께 한지    일 고맙고 사랑해 콩쥐팥쥐기니피그그램 guinea pig 콩쥐 Kongjwi    일    days 축하해 congratulations 언제나 늘 함께하자 사랑해 팥쥐도요오늘은 콩쥐와 우리와 함께 한지    시간 전   오늘은 콩쥐와 우리와 함께 한지    일 고맙고 사랑해 콩쥐팥쥐기니피그그램 guinea  pig 콩쥐 Kongjwi    일    days 축하해 congratulations 언제나 늘 함께하자 사랑해 팥쥐도요 ,joy
85,아휴 이 애는 왜 자기가 알아서 상처를 버는 걸까  어떤 인생을 살고 있길래 이런 득도 안 되고 재미도 없고 자기한테 욕밖에 안 돌아올 장난을 친 걸까  어떡하냐 얘 난 얘 왜케 측은 ,sadness
86,정말 내맘대로 안되는 스포츠   욕만먹고   언제 칭찬 들어봐  갈길이 멀다 그래도 공이 잘가긴하니 잼나진다   맥주의 유혹을 뿌리치고 집으로와서 시금치 먹었다 순간 내적 갈등이   스스로 칭찬해   오늘도 시차극복을 못햇구나 흑 골프 언제잘쳐 연습만이살길이다 잘치고싶다 다이어트 다이어트그램 배고파 일상 뉴욕 뉴저지 소통 골프연습 시차적응실패 포기 말똥말똥 일일일연습 golf golfstagram onadiet daily hungry picoftheday nyc nj jetlag happy positivemindset정말 내맘대로 안하루 전   정말 내맘대로 안되는 스포츠   욕만먹고   언제 칭찬 들어봐  갈길이 멀다 그래도 공이 잘가긴하니 잼나진다   맥주의 유혹을 뿌리치고 집으로와서 시금치 먹었다 순간 내적 갈등이   스스로 칭찬해   오늘도 시차극복을 못햇구나 흑 골프 언제잘쳐 연습만이살길이다 잘치고싶다 다이어트 다이어트그램 배고파 일상 뉴욕 뉴저지 소통 골프연습 시차적응실패 포기 말똥말똥 일일일연습 golf golfstagram onadiet daily hungry picoftheday nyc nj jetlag happy positivemindset ,sadness
